MES_83	MES_326	MES_1123	PN_19	PN_157	PN_528
ENSG00000260817.2	0	0	0	0	0	0
ENSG00000260818.2	0	0	0	2	2	0
ENSG00000260822.1	202	249	238	603	682	623
ENSG00000260823.1	2	1	1	0	0	0
ENSG00000260827.1	0	0	0	0	0	0
ENSG00000260828.1	0	0	0	0	0	0
ENSG00000260830.1	0	2	3	10	1	3
ENSG00000260832.1	0	0	0	0	0	0
ENSG00000260834.1	0	0	0	0	0	0
ENSG00000260835.1	0	0	0	0	0	0
ENSG00000260836.1	0	0	0	0	0	0
ENSG00000260838.3	0	0	0	0	0	1
ENSG00000260840.1	0	0	0	0	0	0
ENSG00000260844.2	0	0	0	0	0	0
ENSG00000260845.1	0	0	0	0	0	0
ENSG00000260846.2	0	0	0	0	0	0
ENSG00000260847.1	0	0	0	0	0	0
ENSG00000260848.1	0	0	0	0	0	0
ENSG00000260850.1	0	0	0	5	1	0
ENSG00000260851.6	0	0	0	0	1	0
ENSG00000260852.1	62	93	135	290	277	135
ENSG00000260853.1	0	0	0	0	0	0
ENSG00000260854.1	0	0	0	0	0	0
ENSG00000260855.1	5	13	18	73	61	10
ENSG00000260857.2	0	0	0	0	0	0
ENSG00000260858.1	0	0	0	0	0	0
ENSG00000260859.1	0	0	0	0	0	0
ENSG00000260860.2	0	0	0	0	0	0
ENSG00000260861.6	0	0	0	0	0	0
ENSG00000260862.1	1	0	1	0	0	1
ENSG00000260863.1	0	0	0	0	0	0
ENSG00000260864.1	0	0	0	0	0	0
ENSG00000260865.1	0	0	0	0	0	0
ENSG00000260866.1	0	0	0	0	0	0
ENSG00000260867.1	0	0	0	0	0	0
ENSG00000260868.1	1	0	0	1	0	0
ENSG00000260869.1	0	0	0	0	0	0
ENSG00000260870.1	0	0	0	0	0	0
ENSG00000260871.1	0	0	1	9	7	4
ENSG00000260874.5	9	9	5	14	14	2
ENSG00000260876.5	0	0	0	0	3	1
ENSG00000260877.2	23	2	39	0	0	1
ENSG00000260878.1	0	0	0	0	1	0
ENSG00000260879.1	0	0	0	0	0	0
ENSG00000260880.2	0	0	0	0	0	52
ENSG00000260882.1	0	0	0	0	0	0
ENSG00000260883.1	0	0	0	0	0	0
ENSG00000260884.1	2	2	0	1	0	0
ENSG00000260886.1	5	4	8	4	1	4
ENSG00000260887.2	0	0	0	0	0	0
ENSG00000260889.1	0	0	0	0	0	0
ENSG00000260891.1	0	0	0	0	0	0
ENSG00000260892.1	7	3	0	0	0	1
ENSG00000260894.1	0	2	0	0	0	0
ENSG00000260895.1	0	0	0	0	2	0
ENSG00000260896.5	0	3	7	3	6	9
ENSG00000260897.1	0	0	0	0	0	0
ENSG00000260898.5	1	0	4	1	0	2
ENSG00000260899.1	0	0	0	0	0	0
ENSG00000260900.1	0	0	0	0	0	0
ENSG00000260902.1	0	0	0	0	0	0
ENSG00000260903.2	0	0	0	0	0	0
ENSG00000260905.1	0	0	0	0	0	0
ENSG00000260907.1	0	0	0	6	10	5
ENSG00000260908.1	0	0	0	0	0	0
ENSG00000260909.1	0	0	0	0	0	0
ENSG00000260910.1	5	6	2	3	2	8
ENSG00000260911.2	4	1	3	4	1	8
ENSG00000260912.1	36	91	64	29	36	87
ENSG00000260913.1	0	0	0	0	0	126
ENSG00000260914.3	0	0	0	0	0	0
ENSG00000260916.7	186	201	200	215	304	190
ENSG00000260917.1	64	65	42	265	247	238
ENSG00000260918.1	0	1	0	122	65	0
ENSG00000260919.1	0	0	0	0	0	1
ENSG00000260920.2	263	364	260	164	169	247
ENSG00000260921.1	0	0	0	0	0	0
ENSG00000260922.1	1	0	0	0	0	1
ENSG00000260923.6	1	3	9	3	2	4
ENSG00000260924.2	55	43	61	30	17	49
ENSG00000260926.2	0	0	0	0	2	0
ENSG00000260927.1	5	6	10	8	9	6
ENSG00000260928.2	0	0	0	1	0	1
ENSG00000260930.1	0	0	0	1	1	1
ENSG00000260932.1	1	0	0	0	0	0
ENSG00000260933.1	0	0	0	0	0	0
ENSG00000260934.1	0	0	0	0	0	0
ENSG00000260937.5	0	0	0	0	0	0
ENSG00000260939.1	0	0	0	0	0	0
ENSG00000260940.1	0	0	1	0	0	1
ENSG00000260941.1	41	41	20	5	9	0
ENSG00000260942.1	321	291	307	128	139	117
ENSG00000260943.1	0	0	0	0	0	0
ENSG00000260944.1	11	1	13	0	0	0
ENSG00000260945.1	0	0	0	0	0	0
ENSG00000260947.1	52	84	147	70	90	0
ENSG00000260948.1	21	23	35	47	78	17
ENSG00000260949.1	6	7	5	13	7	10
ENSG00000260951.1	0	0	0	2	0	0
ENSG00000260953.1	1	0	0	0	0	0
ENSG00000260954.1	2	7	2	9	1	3
ENSG00000260955.2	3	7	4	0	0	1
ENSG00000260957.1	0	0	0	0	0	0
ENSG00000260958.2	0	0	0	0	0	0
ENSG00000260959.1	0	0	0	0	0	0
ENSG00000260962.1	0	0	0	0	0	0
ENSG00000260963.1	0	0	0	0	0	0
ENSG00000260965.1	0	0	0	1	0	0
ENSG00000260966.1	42	72	43	126	131	106
ENSG00000260967.1	0	0	0	0	0	0
ENSG00000260969.1	0	0	0	0	0	0
ENSG00000260970.1	0	0	0	0	0	0
ENSG00000260971.3	0	0	0	6	10	0
ENSG00000260972.1	0	0	0	0	0	0
ENSG00000260973.1	0	0	0	0	0	13
ENSG00000260974.1	0	0	0	0	0	0
ENSG00000260975.1	0	0	0	0	0	0
ENSG00000260976.1	0	0	0	0	0	0
ENSG00000260977.1	14	5	3	4	4	6
ENSG00000260978.1	0	0	0	0	0	0
ENSG00000260979.1	0	0	0	0	0	0
ENSG00000260981.1	0	0	0	1	2	18
ENSG00000260983.1	0	0	0	0	0	0
ENSG00000260984.1	0	0	0	0	0	0
ENSG00000260986.1	0	0	0	0	0	0
ENSG00000260988.1	15	9	19	16	17	8
ENSG00000260989.1	0	0	0	0	0	0
ENSG00000260990.1	0	0	0	0	0	0
ENSG00000260991.2	0	0	0	0	0	0
ENSG00000260992.1	12	8	13	5	6	19
ENSG00000260994.1	0	0	0	0	0	0
ENSG00000260995.1	0	0	0	0	0	0
ENSG00000260996.1	0	0	0	3	3	0
ENSG00000260997.1	0	0	0	0	0	0
ENSG00000260999.1	0	1	0	0	0	0
ENSG00000261000.1	0	0	0	0	2	0
ENSG00000261002.5	0	0	0	0	0	0
ENSG00000261003.1	0	1	1	1	0	0
ENSG00000261007.2	1	0	1	1	0	1
ENSG00000261008.6	188	187	243	94	108	38
ENSG00000261009.1	0	0	0	0	0	0
ENSG00000261010.1	0	0	0	0	0	0
ENSG00000261011.1	0	0	0	0	0	0
ENSG00000261012.2	0	0	0	0	0	0
ENSG00000261013.1	0	0	0	0	0	1
ENSG00000261014.1	0	0	0	0	0	0
ENSG00000261017.1	0	0	0	0	0	0
ENSG00000261018.1	0	0	0	0	0	0
ENSG00000261019.1	4	7	5	25	45	16
ENSG00000261020.1	0	0	0	0	0	0
ENSG00000261024.6	0	0	0	0	0	0
ENSG00000261025.1	0	0	0	15	3	0
ENSG00000261026.1	1	1	2	10	22	0
ENSG00000261028.1	0	0	0	0	0	0
ENSG00000261029.1	0	0	1	0	0	0
ENSG00000261030.1	0	0	0	0	0	0
ENSG00000261033.1	12	8	11	1	4	0
ENSG00000261035.1	0	0	0	0	0	0
ENSG00000261036.1	0	0	0	0	0	0
ENSG00000261037.1	0	0	0	0	0	0
ENSG00000261038.1	0	0	0	0	0	1
ENSG00000261039.2	0	0	0	0	0	0
ENSG00000261040.6	7	13	2	0	0	0
ENSG00000261041.1	0	0	0	0	0	0
ENSG00000261043.5	0	0	0	0	0	0
ENSG00000261044.1	0	0	0	3	3	0
ENSG00000261045.2	1	1	3	0	0	0
ENSG00000261046.1	0	0	0	0	0	0
ENSG00000261047.1	0	0	0	0	0	0
ENSG00000261048.1	0	0	0	0	0	0
ENSG00000261049.2	0	0	0	0	0	0
ENSG00000261051.1	13	18	18	58	100	20
ENSG00000261052.5	4	4	3	4	4	2
ENSG00000261053.1	0	0	0	0	0	0
ENSG00000261054.1	6	5	11	12	7	9
ENSG00000261055.1	2	0	2	1	0	0
ENSG00000261056.2	4	4	6	2	3	7
ENSG00000261057.1	0	0	0	0	0	0
ENSG00000261058.1	0	0	0	1	0	0
ENSG00000261060.1	0	0	0	0	1	0
ENSG00000261061.1	85	103	85	260	159	192
ENSG00000261063.1	0	0	0	0	0	0
ENSG00000261064.1	34	26	26	16	42	1
ENSG00000261065.1	0	0	0	11	1	1
ENSG00000261066.1	0	0	0	0	0	0
ENSG00000261067.7	3	1	2	5	3	5
ENSG00000261068.2	0	1	0	0	0	0
ENSG00000261069.3	0	0	0	0	0	0
ENSG00000261070.1	0	0	0	0	0	0
ENSG00000261071.1	14	9	15	59	23	18
ENSG00000261072.2	0	1	1	0	1	0
ENSG00000261075.1	0	0	0	0	0	0
ENSG00000261076.1	0	0	0	0	0	0
ENSG00000261077.1	0	0	0	0	0	0
ENSG00000261078.1	0	0	0	0	0	0
ENSG00000261079.1	1	0	2	1	0	2
ENSG00000261080.1	0	0	0	0	0	0
ENSG00000261081.1	0	0	0	0	0	0
ENSG00000261082.1	0	0	0	0	0	0
ENSG00000261083.1	7	5	11	0	0	5
ENSG00000261084.1	0	0	0	0	0	0
ENSG00000261087.1	62	68	42	34	114	18
ENSG00000261089.1	0	0	0	0	0	0
ENSG00000261090.1	0	0	0	0	0	0
ENSG00000261092.1	0	0	0	0	0	0
ENSG00000261093.1	1	0	1	0	0	1
ENSG00000261094.2	186	216	289	274	316	188
ENSG00000261095.1	0	0	0	0	0	0
ENSG00000261096.1	1	4	6	11	22	5
ENSG00000261097.1	0	0	0	0	0	0
ENSG00000261098.1	47	49	67	76	94	59
ENSG00000261101.2	19	42	6	41	49	33
ENSG00000261102.2	0	0	0	0	0	0
ENSG00000261103.1	0	0	0	1	1	1
ENSG00000261104.1	0	0	0	0	0	0
ENSG00000261105.5	0	0	0	4	2	0
ENSG00000261108.2	0	0	0	0	0	0
ENSG00000261111.1	0	0	0	0	0	0
ENSG00000261113.1	0	0	0	0	0	0
ENSG00000261114.1	6	28	12	9	7	4
ENSG00000261115.5	78	9	37	2981	2259	7
ENSG00000261116.1	5	4	9	0	0	0
ENSG00000261117.1	2	2	0	87	100	0
ENSG00000261118.1	6	2	7	6	19	9
ENSG00000261120.1	0	0	0	10	6	0
ENSG00000261121.1	1	0	0	65	75	75
ENSG00000261122.6	0	1	1	0	0	0
ENSG00000261123.1	13	14	16	11	24	5
ENSG00000261124.1	0	0	0	0	0	0
ENSG00000261126.7	18	34	24	42	53	17
ENSG00000261127.2	0	0	0	0	1	0
ENSG00000261129.1	0	0	0	0	0	0
ENSG00000261130.5	0	0	0	0	0	0
ENSG00000261131.1	4	5	2	7	0	4
ENSG00000261135.1	17	14	29	29	27	31
ENSG00000261136.1	66	105	118	27	52	68
ENSG00000261140.1	1	0	2	1	3	3
ENSG00000261141.1	0	0	0	1	0	0
ENSG00000261143.1	1	0	2	4	1	6
ENSG00000261144.1	0	0	0	0	0	0
ENSG00000261145.1	0	0	0	0	1	0
ENSG00000261146.1	0	0	0	0	0	0
ENSG00000261147.1	2	0	3	1	1	1
ENSG00000261150.2	0	0	0	2	0	0
ENSG00000261151.1	0	0	0	0	0	0
ENSG00000261153.2	0	0	0	0	0	0
ENSG00000261154.1	0	0	0	0	0	0
ENSG00000261156.6	0	0	0	0	0	0
ENSG00000261158.1	0	0	0	0	0	1
ENSG00000261159.1	2	3	7	28	25	47
ENSG00000261161.1	0	0	2	0	0	0
ENSG00000261166.1	0	0	0	0	0	0
ENSG00000261167.1	15	17	23	59	57	100
ENSG00000261168.1	0	4	4	19	14	3
ENSG00000261170.1	0	0	0	0	0	0
ENSG00000261172.1	0	0	0	0	0	0
ENSG00000261173.1	12	4	7	6	1	5
ENSG00000261174.2	0	0	0	0	0	0
ENSG00000261175.5	0	0	0	0	0	0
ENSG00000261176.1	0	0	0	0	0	0
ENSG00000261177.1	0	0	0	0	0	0
ENSG00000261178.2	0	0	0	0	0	0
ENSG00000261181.1	0	0	0	0	0	0
ENSG00000261182.1	0	0	0	0	0	0
ENSG00000261183.5	0	0	0	0	0	0
ENSG00000261184.1	0	0	0	0	0	0
ENSG00000261186.2	1	4	5	10	11	6
ENSG00000261187.1	6	6	14	19	18	12
ENSG00000261188.1	83	112	120	155	183	139
ENSG00000261189.1	14	16	34	1	14	0
ENSG00000261190.5	0	0	0	0	0	0
ENSG00000261191.1	0	0	0	0	0	0
ENSG00000261192.1	0	0	0	0	1	0
ENSG00000261193.1	0	0	0	0	0	0
ENSG00000261194.1	0	0	0	0	0	0
ENSG00000261195.1	0	0	0	23	13	21
ENSG00000261196.1	0	0	0	0	0	0
ENSG00000261197.2	0	0	0	0	0	0
ENSG00000261198.1	0	0	0	0	0	0
ENSG00000261199.1	0	0	0	0	0	0
ENSG00000261200.1	1	0	0	1	0	0
ENSG00000261202.1	6	1	7	1	4	0
ENSG00000261203.1	0	0	0	0	0	0
ENSG00000261204.1	0	0	1	1	1	2
ENSG00000261205.2	0	1	1	1	1	0
ENSG00000261206.1	0	0	0	0	0	0
ENSG00000261207.1	0	0	0	0	0	0
ENSG00000261208.1	1	0	0	0	0	0
ENSG00000261209.1	0	0	0	0	0	0
ENSG00000261210.7	0	0	1	2	4	0
ENSG00000261211.1	17	11	34	0	0	0
ENSG00000261212.1	4	3	10	4	9	3
ENSG00000261213.1	0	0	0	0	0	0
ENSG00000261215.1	9	3	0	0	0	6
ENSG00000261216.1	0	0	0	0	0	0
ENSG00000261217.2	1	1	0	0	0	0
ENSG00000261218.5	0	0	0	0	0	0
ENSG00000261219.1	0	0	0	2	0	0
ENSG00000261220.2	36	65	75	41	33	12
ENSG00000261221.3	151	94	83	130	69	50
ENSG00000261222.2	0	0	0	0	0	0
ENSG00000261226.1	1	2	10	0	1	0
ENSG00000261227.2	20	22	41	3	5	0
ENSG00000261229.6	2	2	1	2	2	3
ENSG00000261231.6	0	0	0	0	1	0
ENSG00000261232.2	1	0	0	0	0	0
ENSG00000261233.2	0	0	0	0	0	0
ENSG00000261234.1	0	0	0	0	0	0
ENSG00000261235.1	0	0	0	0	0	1
ENSG00000261236.7	1234	685	598	508	194	370
ENSG00000261238.1	0	0	0	3	0	0
ENSG00000261239.6	0	22	2	2	0	1
ENSG00000261240.1	0	0	0	0	0	0
ENSG00000261241.5	0	0	0	0	0	0
ENSG00000261242.1	2	2	6	1	2	1
ENSG00000261243.1	0	0	0	0	0	0
ENSG00000261244.1	0	0	0	0	0	0
ENSG00000261245.2	0	0	0	0	0	0
ENSG00000261247.1	7	7	8	5	8	0
ENSG00000261248.1	0	0	0	0	0	0
ENSG00000261249.1	0	0	0	0	0	0
ENSG00000261250.1	0	0	0	0	0	0
ENSG00000261251.1	10	8	36	17	24	4
ENSG00000261253.2	24	7	19	0	0	1
ENSG00000261257.1	0	0	0	0	0	0
ENSG00000261259.1	0	0	0	0	0	0
ENSG00000261260.1	0	0	0	0	0	0
ENSG00000261261.2	0	0	0	0	0	0
ENSG00000261263.2	0	0	0	0	0	0
ENSG00000261265.1	0	0	0	0	0	0
ENSG00000261266.2	0	1	0	0	0	0
ENSG00000261267.1	0	0	0	0	0	0
ENSG00000261268.1	0	0	0	0	0	0
ENSG00000261269.1	0	0	0	1	1	0
ENSG00000261270.1	21	16	16	9	14	4
ENSG00000261272.1	0	0	0	0	1	0
ENSG00000261273.1	0	0	0	0	0	0
ENSG00000261274.1	0	0	0	0	0	0
ENSG00000261275.1	0	0	0	0	0	0
ENSG00000261276.1	0	0	0	0	0	0
ENSG00000261277.2	0	0	0	0	0	0
ENSG00000261278.1	1	2	0	0	0	4
ENSG00000261279.5	0	1	0	0	3	1
ENSG00000261281.1	0	0	1	0	0	0
ENSG00000261282.1	0	0	0	0	0	0
ENSG00000261284.2	0	0	0	0	0	0
ENSG00000261285.5	0	0	0	0	0	0
ENSG00000261286.1	25	13	27	5	9	4
ENSG00000261288.1	0	1	0	0	0	0
ENSG00000261289.2	0	0	0	0	0	0
ENSG00000261290.1	0	0	0	0	0	0
ENSG00000261291.1	8	3	5	0	3	4
ENSG00000261292.2	1	10	4	0	0	0
ENSG00000261293.1	0	0	0	0	1	0
ENSG00000261294.1	0	0	0	0	0	0
ENSG00000261296.1	0	0	0	0	0	0
ENSG00000261298.1	0	0	0	0	0	0
ENSG00000261299.1	0	0	0	0	0	0
ENSG00000261302.5	18	19	25	11	16	6
ENSG00000261303.5	0	0	0	0	0	0
ENSG00000261304.1	0	0	0	0	0	0
ENSG00000261305.1	0	0	0	0	0	4
ENSG00000261307.1	0	0	0	0	0	0
ENSG00000261308.2	25	16	33	8	39	3
ENSG00000261310.1	0	0	0	0	0	0
ENSG00000261312.1	0	0	0	1	0	1
ENSG00000261313.1	0	0	0	0	0	0
ENSG00000261314.1	0	0	0	0	0	0
ENSG00000261315.2	0	1	2	1	2	1
ENSG00000261316.1	0	0	0	0	0	0
ENSG00000261317.1	0	0	0	1	1	0
ENSG00000261318.1	4	3	5	1	1	2
ENSG00000261319.1	0	0	0	0	0	0
ENSG00000261320.1	0	0	0	0	0	0
ENSG00000261324.2	55	73	81	1	61	76
ENSG00000261325.1	0	0	0	0	0	0
ENSG00000261326.2	271	199	350	321	393	505
ENSG00000261327.4	0	0	0	0	0	3
ENSG00000261329.5	0	0	0	18	4	174
ENSG00000261330.1	0	3	1	1	0	0
ENSG00000261332.1	0	1	0	0	0	0
ENSG00000261333.2	0	0	0	0	0	0
ENSG00000261334.1	0	0	0	2	1	0
ENSG00000261335.1	3	9	27	25	27	21
ENSG00000261336.1	3	5	1	2	1	1
ENSG00000261338.2	0	2	3	39	30	21
ENSG00000261340.1	0	0	0	0	0	0
ENSG00000261341.6	1	1	2	5	3	2
ENSG00000261342.1	32	9	16	41	16	12
ENSG00000261346.1	0	0	0	0	0	0
ENSG00000261347.1	0	0	0	0	0	0
ENSG00000261348.1	0	0	0	0	0	0
ENSG00000261349.1	33	56	33	8	9	20
ENSG00000261350.1	0	0	0	0	0	0
ENSG00000261351.2	4	10	17	15	15	31
ENSG00000261353.1	10	15	14	0	0	0
ENSG00000261356.2	0	1	0	0	0	0
ENSG00000261357.1	0	0	0	0	3	0
ENSG00000261359.2	0	0	1	1	0	0
ENSG00000261360.1	14	16	37	19	23	7
ENSG00000261362.1	0	0	0	0	0	0
ENSG00000261363.2	0	0	0	0	0	0
ENSG00000261364.1	0	0	0	0	0	0
ENSG00000261365.1	0	0	0	0	0	0
ENSG00000261366.1	49	74	70	8	28	64
ENSG00000261367.1	0	0	0	1	0	0
ENSG00000261368.1	0	0	0	0	0	0
ENSG00000261369.1	0	0	0	0	0	0
ENSG00000261371.5	1	0	0	0	1	0
ENSG00000261373.1	220	156	335	2	0	141
ENSG00000261375.1	0	0	0	0	0	0
ENSG00000261376.1	0	0	0	0	0	0
ENSG00000261377.5	31	17	47	102	122	72
ENSG00000261379.1	0	2	1	0	1	0
ENSG00000261382.1	0	0	0	0	0	0
ENSG00000261384.1	0	0	0	0	0	0
ENSG00000261385.1	1	0	0	0	0	0
ENSG00000261386.2	4	1	0	7	6	4
ENSG00000261390.5	0	0	1	4	7	19
ENSG00000261391.1	0	0	0	0	0	0
ENSG00000261392.1	0	0	1	0	0	0
ENSG00000261393.1	0	0	1	0	0	0
ENSG00000261394.1	0	0	0	0	0	0
ENSG00000261395.3	56	105	66	106	76	112
ENSG00000261396.1	0	0	0	1	0	0
ENSG00000261397.1	0	0	0	0	0	0
ENSG00000261398.1	0	0	0	0	0	0
ENSG00000261399.1	0	0	0	1	0	0
ENSG00000261400.1	0	0	10	0	0	0
ENSG00000261401.1	2	1	0	0	4	1
ENSG00000261402.1	0	0	1	0	0	2
ENSG00000261403.1	0	0	0	0	0	0
ENSG00000261404.5	0	0	1	2	1	0
ENSG00000261405.2	0	0	3	0	0	0
ENSG00000261407.1	4	2	6	4	0	1
ENSG00000261408.6	10	3	3	17	10	3
ENSG00000261409.1	1	4	7	1	0	260
ENSG00000261410.1	0	0	0	0	0	0
ENSG00000261411.1	0	0	0	0	0	0
ENSG00000261416.1	0	0	0	0	0	1
ENSG00000261418.1	0	0	0	0	1	0
ENSG00000261419.1	0	0	0	0	0	0
ENSG00000261420.1	9	14	31	33	64	22
ENSG00000261421.1	0	0	0	0	0	0
ENSG00000261423.1	21	26	20	26	15	18
ENSG00000261424.1	0	0	1	0	0	0
ENSG00000261426.1	0	0	0	0	0	0
ENSG00000261427.6	1	0	0	1	0	0
ENSG00000261428.2	0	4	5	83	44	54
ENSG00000261429.2	0	0	0	0	0	0
ENSG00000261430.1	2	0	0	2	0	0
ENSG00000261431.1	1	0	1	1	0	1
ENSG00000261432.1	0	0	0	0	0	0
ENSG00000261433.1	2	1	4	1	0	1
ENSG00000261434.1	0	0	0	0	0	0
ENSG00000261435.1	0	0	0	0	0	0
ENSG00000261436.5	0	0	0	0	0	0
ENSG00000261437.1	1	0	0	0	0	0
ENSG00000261438.1	23	20	27	11	5	0
ENSG00000261439.1	0	0	0	0	0	0
ENSG00000261440.1	0	0	0	0	0	0
ENSG00000261441.1	32	7	12	12	4	2
ENSG00000261442.1	0	0	0	0	0	0
ENSG00000261444.1	0	0	0	0	0	0
ENSG00000261445.1	0	0	0	0	0	0
ENSG00000261446.2	0	0	0	0	0	0
ENSG00000261447.1	0	0	0	7	0	0
ENSG00000261448.1	0	0	0	0	0	0
ENSG00000261449.1	0	0	1	0	0	0
ENSG00000261451.1	0	0	3	19	21	3
ENSG00000261453.1	0	0	0	0	0	0
ENSG00000261455.1	94	59	102	658	696	190
ENSG00000261456.5	33	34	37	6	8	0
ENSG00000261457.3	0	0	2	2	4	0
ENSG00000261458.1	0	0	0	3	3	0
ENSG00000261459.1	0	0	0	0	0	0
ENSG00000261460.1	0	0	0	1	0	0
ENSG00000261461.1	447	504	310	680	340	467
ENSG00000261462.1	4	3	5	0	0	0
ENSG00000261465.6	2	3	2	2	2	2
ENSG00000261466.2	0	0	0	0	0	0
ENSG00000261467.2	0	0	0	0	0	0
ENSG00000261468.1	15	13	12	10	3	0
ENSG00000261469.1	0	0	1	0	0	0
ENSG00000261470.1	0	0	0	0	0	0
ENSG00000261471.1	0	0	0	0	0	0
ENSG00000261472.1	0	0	0	0	0	0
ENSG00000261474.1	54	32	60	82	87	41
ENSG00000261475.2	0	0	0	0	0	0
ENSG00000261476.1	2	3	4	24	13	4
ENSG00000261478.1	4	7	5	55	67	11
ENSG00000261480.1	0	0	0	0	0	0
ENSG00000261481.1	0	0	1	0	0	1
ENSG00000261482.1	0	0	0	0	0	0
ENSG00000261485.1	49	51	96	87	106	165
ENSG00000261486.1	0	0	0	0	0	0
ENSG00000261487.1	0	0	0	0	0	0
ENSG00000261488.1	80	97	187	79	250	1
ENSG00000261489.1	0	0	0	0	0	0
ENSG00000261490.1	21	10	8	49	44	26
ENSG00000261491.1	0	0	0	0	0	0
ENSG00000261497.1	0	0	0	0	0	0
ENSG00000261498.1	0	0	0	0	0	0
ENSG00000261499.2	3	8	3	4	11	39
ENSG00000261501.1	1	0	0	0	0	1
ENSG00000261502.3	0	0	0	0	0	0
ENSG00000261504.1	0	0	0	18	2	3
ENSG00000261505.1	2	0	0	1	0	0
ENSG00000261507.1	0	0	0	0	0	0
ENSG00000261509.6	0	0	0	0	0	0
ENSG00000261511.1	0	0	0	0	0	0
ENSG00000261512.2	13	8	16	22	18	8
ENSG00000261513.1	1	0	2	1	0	1
ENSG00000261514.1	0	0	0	1	1	1
ENSG00000261515.1	0	0	0	0	0	0
ENSG00000261517.1	0	0	0	0	0	0
ENSG00000261519.3	0	0	2	1	1	0
ENSG00000261520.5	0	0	0	0	0	0
ENSG00000261522.5	0	0	0	1	0	0
ENSG00000261523.1	0	0	1	0	0	0
ENSG00000261524.1	1	1	1	0	4	0
ENSG00000261526.2	79	72	77	184	152	98
ENSG00000261527.1	0	0	0	0	0	0
ENSG00000261528.2	0	0	0	0	0	0
ENSG00000261529.1	2	1	2	1	2	0
ENSG00000261532.1	0	1	1	0	0	0
ENSG00000261534.1	22	10	18	50	106	20
ENSG00000261535.1	0	0	0	0	0	0
ENSG00000261536.2	0	0	0	0	0	0
ENSG00000261537.1	0	0	0	0	2	2
ENSG00000261538.1	0	0	0	0	0	0
ENSG00000261540.1	0	0	0	0	0	0
ENSG00000261541.1	0	0	0	0	0	0
ENSG00000261542.1	7	14	8	23	15	9
ENSG00000261543.1	0	0	0	1	0	0
ENSG00000261544.1	0	1	0	0	0	1
ENSG00000261546.1	0	0	0	0	0	0
ENSG00000261548.1	0	0	0	0	0	0
ENSG00000261549.2	1	5	4	3	12	3
ENSG00000261552.1	0	0	0	0	0	0
ENSG00000261553.5	0	0	2	2	1	1
ENSG00000261554.1	0	0	0	0	0	0
ENSG00000261555.1	0	0	0	0	0	0
ENSG00000261556.9	429	294	205	333	419	409
ENSG00000261557.1	44	20	22	5	14	19
ENSG00000261558.1	0	0	0	0	0	0
ENSG00000261559.1	53	34	82	350	181	34
ENSG00000261560.1	5	13	8	20	9	24
ENSG00000261561.1	0	0	0	0	0	0
ENSG00000261564.1	0	0	1	0	0	0
ENSG00000261566.1	0	0	0	0	0	0
ENSG00000261568.1	0	0	0	0	3	1
ENSG00000261569.5	0	0	0	0	0	0
ENSG00000261570.1	1	0	1	10	10	3
ENSG00000261572.1	4	3	18	4	1	3
ENSG00000261573.1	0	0	0	0	0	0
ENSG00000261574.1	1	0	2	0	0	0
ENSG00000261575.2	7	5	9	1	3	4
ENSG00000261578.1	98	64	44	313	309	69
ENSG00000261580.1	0	0	0	0	0	0
ENSG00000261581.1	0	0	0	3	3	1
ENSG00000261582.1	17	10	6	7	9	4
ENSG00000261583.1	0	0	0	0	0	0
ENSG00000261584.1	1	1	1	4	2	8
ENSG00000261586.2	0	0	0	0	0	0
ENSG00000261587.2	0	1	2	5	3	2
ENSG00000261588.1	0	0	0	0	0	0
ENSG00000261590.1	0	0	1	0	0	0
ENSG00000261592.1	0	0	1	0	0	0
ENSG00000261593.1	0	0	0	0	0	0
ENSG00000261594.3	42	27	51	2	0	0
ENSG00000261595.1	0	2	2	2	4	0
ENSG00000261596.2	34	19	17	7	16	4
ENSG00000261598.1	0	0	0	0	0	0
ENSG00000261599.5	0	0	0	0	0	1
ENSG00000261600.1	0	0	0	4	5	0
ENSG00000261602.1	0	1	0	0	1	0
ENSG00000261603.1	0	0	0	0	1	0
ENSG00000261604.1	1	2	1	0	0	1
ENSG00000261606.5	0	0	0	0	0	0
ENSG00000261607.1	0	0	0	0	0	0
ENSG00000261608.1	0	0	0	0	0	0
ENSG00000261609.5	464	492	385	229	343	494
ENSG00000261610.1	4	0	1	4	1	3
ENSG00000261611.5	0	1	0	0	0	0
ENSG00000261612.1	24	19	15	21	24	21
ENSG00000261613.2	0	0	0	15	16	3
ENSG00000261614.1	187	169	171	142	109	98
ENSG00000261615.6	0	0	0	0	0	0
ENSG00000261616.1	4	5	8	21	12	3
ENSG00000261617.1	0	1	0	0	0	1
ENSG00000261618.1	5	5	9	0	0	0
ENSG00000261620.1	2	4	5	14	7	5
ENSG00000261621.1	0	0	0	0	0	0
ENSG00000261622.1	0	0	0	0	0	0
ENSG00000261623.1	0	0	0	0	0	0
ENSG00000261624.1	0	0	0	0	1	0
ENSG00000261625.1	0	0	0	0	0	0
ENSG00000261627.1	0	0	0	0	0	0
ENSG00000261628.1	0	2	3	0	1	0
ENSG00000261629.1	0	0	0	0	0	0
ENSG00000261630.1	0	0	0	0	0	0
ENSG00000261632.1	0	0	0	0	0	0
ENSG00000261633.1	0	0	0	0	0	0
ENSG00000261634.3	0	0	0	0	0	0
ENSG00000261635.2	5	3	7	2	5	0
ENSG00000261636.1	0	0	0	0	0	0
