ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7525	"ENSG00000171202.6"	"TMEM126A"	chr11	+	85654040	85654234	85654062	85654234	85650248	85650341	7525	8,2,6	185,246,208	1,2,2	101,68,121	122	100	0.182394452883	0.687824986927	0.034,0.007,0.023	0.008,0.024,0.013	0.006
1811	"ENSG00000160408.14"	"ST6GALNAC6"	chr9	-	127885321	127886788	127885321	127886784	127887483	127887591	1811	46,30,49	1,1,1	134,72,34	5,0,3	104	100	0.182884330217	0.688720718219	0.978,0.966,0.979	0.963,1.0,0.916	0.015
3509	"ENSG00000065328.16"	"MCM10"	chr10	+	13172624	13172765	13172627	13172765	13172375	13172480	3509	6,16,15	20,32,36	21,18,22	40,26,38	103	100	0.183493233528	0.689537250779	0.226,0.327,0.288	0.338,0.402,0.36	-0.086
7444	"ENSG00000197603.13"	"C5orf42"	chr5	-	37157669	37157868	37157669	37157814	37158223	37158345	7444	11,8,17	2,0,1	36,35,33	4,0,4	154	100	0.183301456092	0.689537250779	0.781,1.0,0.917	0.854,1.0,0.843	0.0
8720	"ENSG00000139546.10"	"TARBP2"	chr12	+	53504611	53504815	53504697	53504815	53504396	53504469	8720	10,13,15	30,22,23	14,6,19	55,23,37	186	100	0.183459907418	0.689537250779	0.152,0.241,0.26	0.12,0.123,0.216	0.065
5238	"ENSG00000152457.17"	"DCLRE1C"	chr10	-	14942113	14942435	14942113	14942240	14945104	14945189	5238	4,1,1	0,0,1	1,0,2	0,2,0	295	100	0.184184303201	0.69114963278	1.0,1.0,0.253	1.0,0.0,1.0	0.084
6219	"ENSG00000142046.14"	"TMEM91"	chr19	+	41383714	41384083	41383862	41384083	41382771	41382921	6219	4,2,1	0,0,0	0,3,1	2,0,0	248	100	0.184083043579	0.69114963278	1.0,1.0,1.0	0.0,1.0,1.0	0.333
7536	"ENSG00000118762.7"	"PKD2"	chr4	+	88036135	88036353	88036219	88036353	88019457	88019571	7536	1,0,3	18,27,26	4,2,5	53,59,9	184	100	0.184315699846	0.691151124654	0.029,0.0,0.059	0.039,0.018,0.232	-0.067
7139	"ENSG00000008710.19"	"PKD1"	chr16	-	2097727	2097780	2097727	2097777	2097867	2097984	7139	15,1,8	9,1,3	13,3,1	1,4,0	103	100	0.184519324521	0.691418226793	0.618,0.493,0.721	0.927,0.421,1.0	-0.172
7185	"ENSG00000107443.15"	"CCNJ"	chr10	+	96057087	96057247	96057123	96057247	96056700	96057000	7185	25,19,31	2,2,5	37,39,52	13,5,6	136	100	0.184649029862	0.691418226793	0.902,0.875,0.82	0.677,0.852,0.864	0.068
7499	"ENSG00000120948.16"	"TARDBP"	chr1	+	11023160	11023329	11023262	11023329	11022123	11022250	7499	413,473,507	4,4,6	599,636,774	1,0,1	202	100	0.184988270855	0.692197246121	0.981,0.983,0.977	0.997,1.0,0.997	-0.018
7085	"ENSG00000073921.17"	"PICALM"	chr11	-	85981871	85982003	85981871	85981988	85983865	85983973	7085	143,189,189	94,89,120	145,195,299	108,130,201	115	100	0.185344769161	0.693039689648	0.569,0.649,0.578	0.539,0.566,0.564	0.042
5267	"ENSG00000126214.21"	"KLC1"	chr14	+	103679308	103679518	103679383	103679518	103677414	103677523	5267	14,18,15	108,109,115	41,23,26	399,335,151	175	100	0.185745579176	0.694046512558	0.069,0.086,0.069	0.055,0.038,0.09	0.014
5077	"ENSG00000108479.11"	"GALK1"	chr17	-	75763013	75763181	75763013	75763149	75763319	75763439	5077	1,0,6	62,38,53	0,0,1	26,13,16	132	100	0.186234405466	0.695380554309	0.012,0.0,0.079	0.0,0.0,0.045	0.015
6414	"ENSG00000197256.10"	"KANK2"	chr19	-	11178344	11178471	11178344	11178447	11178552	11178720	6414	0,0,1	5,3,12	2,1,1	7,7,2	124	100	0.186496485296	0.695866659421	0.0,0.0,0.063	0.187,0.103,0.287	-0.171
3233	"ENSG00000170264.12"	"FAM161A"	chr2	-	61839420	61840581	61839420	61840525	61842121	61842360	3233	15,29,27	0,2,2	44,47,44	3,3,4	156	100	0.187490284133	0.699080380979	1.0,0.903,0.896	0.904,0.909,0.876	0.037
7249	"ENSG00000048140.17"	"TSPAN17"	chr5	+	176652742	176652913	176652811	176652913	176651753	176651900	7249	130,155,147	1,0,0	250,117,58	6,2,0	169	100	0.187759490272	0.699589739177	0.987,1.0,1.0	0.961,0.972,1.0	0.018
6920	"ENSG00000204525.16"	"HLA-C"	chr6	-	31269492	31269543	31269492	31269525	31269965	31270085	6920	3,4,9	331,266,311	2,3,6	130,88,81	118	100	0.188820265122	0.703045673101	0.008,0.013,0.024	0.013,0.028,0.059	-0.018
7714	"ENSG00000026950.16"	"BTN3A1"	chr6	+	26407670	26407952	26407826	26407952	26405908	26406256	7714	147,113,85	0,1,0	29,61,84	0,3,2	256	100	0.189654066247	0.70565222392	1.0,0.978,1.0	1.0,0.888,0.943	0.049
6638	"ENSG00000119688.20"	"ABCD4"	chr14	-	74293153	74293310	74293153	74293248	74295147	74295198	6638	2,4,3	13,9,15	18,16,17	83,45,31	162	100	0.190021378802	0.70652064451	0.087,0.215,0.11	0.118,0.18,0.253	-0.046
7034	"ENSG00000089006.16"	"SNX5"	chr20	-	17953995	17954223	17953995	17954117	17956932	17957037	7034	10,17,13	1,2,4	23,15,40	13,4,6	206	100	0.190336157174	0.707192651585	0.829,0.805,0.612	0.462,0.645,0.764	0.125
2365	"ENSG00000133794.17"	"ARNTL"	chr11	+	13376544	13376728	13376639	13376728	13375611	13375762	2365	5,1,3	25,33,25	3,1,0	19,23,15	195	100	0.190592707036	0.707647517468	0.093,0.015,0.058	0.075,0.022,0.0	0.023
1761	"ENSG00000147789.15"	"ZNF7"	chr8	+	144829426	144829604	144829444	144829604	144829042	144829090	1761	6,3,1	0,3,1	7,2,0	2,3,1	118	100	0.191443171896	0.709806166496	1.0,0.459,0.459	0.748,0.361,0.0	0.27
4862	"ENSG00000132466.18"	"ANKRD17"	chr4	-	73135116	73135265	73135116	73135262	73141740	73141843	4862	26,41,29	3,6,2	30,22,28	2,7,7	103	100	0.191334532889	0.709806166496	0.894,0.869,0.934	0.936,0.753,0.795	0.071
1629	"ENSG00000039523.19"	"FAM65A"	chr16	+	67543347	67543469	67543350	67543469	67541866	67543264	1629	48,18,27	9,3,5	43,14,12	5,3,0	103	100	0.191859614171	0.710850649134	0.838,0.853,0.84	0.893,0.819,1.0	-0.06
1561	"ENSG00000198677.10"	"TTC37"	chr5	-	95506933	95507011	95506933	95506992	95509593	95509687	1561	127,141,124	3,7,3	96,138,109	3,3,1	119	100	0.192821045069	0.711913109716	0.973,0.944,0.972	0.964,0.975,0.989	-0.013
4832	"ENSG00000115211.15"	"EIF2B4"	chr2	-	27369005	27369212	27369005	27369209	27369413	27369549	4832	45,45,40	32,24,24	89,45,53	38,28,20	103	100	0.192807073526	0.711913109716	0.577,0.645,0.618	0.695,0.609,0.72	-0.061
5328	"ENSG00000105705.15"	"SUGP1"	chr19	-	19303723	19303912	19303723	19303847	19305848	19306076	5328	8,8,6	7,18,19	27,21,15	49,11,22	165	100	0.19239990171	0.711913109716	0.409,0.212,0.161	0.25,0.536,0.292	-0.099
8330	"ENSG00000172819.16"	"RARG"	chr12	-	53215292	53215462	53215292	53215434	53215645	53215794	8330	6,5,3	49,61,53	4,0,3	53,44,31	128	100	0.192459367024	0.711913109716	0.087,0.06,0.042	0.056,0.0,0.07	0.021
8443	"ENSG00000108788.11"	"MLX"	chr17	+	42568469	42568943	42568836	42568943	42567618	42567655	8443	238,241,223	43,12,28	299,197,232	42,23,53	467	100	0.192787474498	0.711913109716	0.542,0.811,0.63	0.604,0.647,0.484	0.083
4823	"ENSG00000011454.16"	"RABGAP1"	chr9	+	122957010	122957209	122957148	122957209	122941019	122941093	4823	313,302,317	2,3,5	224,318,124	0,1,0	238	100	0.193900290052	0.714897225936	0.985,0.977,0.964	1.0,0.993,1.0	-0.022
6944	"ENSG00000120334.15"	"CENPL"	chr1	-	173807266	173807518	173807266	173807310	173811131	173811306	6944	151,202,228	5,0,4	97,70,86	2,0,1	308	100	0.193897578093	0.714897225936	0.907,1.0,0.949	0.94,1.0,0.965	-0.016
360	"ENSG00000004897.11"	"CDC27"	chr17	-	47122443	47122600	47122443	47122536	47123885	47123960	360	199,245,268	11,16,13	181,179,252	7,5,13	164	100	0.195198858745	0.719182387387	0.917,0.903,0.926	0.94,0.956,0.922	-0.024
1264	"ENSG00000153113.23"	"CAST"	chr5	+	96765220	96765325	96765223	96765325	96762273	96762372	1264	300,337,242	95,115,76	99,54,107	21,17,31	103	100	0.195513406739	0.719838614065	0.754,0.74,0.756	0.821,0.755,0.77	-0.032
6980	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13654183	13654427	13654352	13654427	13652845	13652882	6980	18,16,26	1,2,1	16,3,13	0,0,0	269	100	0.196194934878	0.721844125813	0.87,0.748,0.906	1.0,1.0,1.0	-0.159
2326	"ENSG00000171097.13"	"KYAT1"	chr9	-	128835996	128836105	128835996	128836073	128836801	128836922	2326	3,0,3	16,7,8	1,1,2	23,23,11	132	100	0.19718818993	0.724709901634	0.124,0.0,0.221	0.032,0.032,0.121	0.053
7635	"ENSG00000106263.17"	"EIF3B"	chr7	+	2380203	2380740	2380278	2380740	2379393	2379511	7635	238,100,151	141,116,147	141,70,89	74,45,80	175	100	0.197248563068	0.724709901634	0.491,0.33,0.37	0.521,0.471,0.389	-0.063
6181	"ENSG00000198198.15"	"SZT2"	chr1	+	43426367	43426538	43426437	43426538	43426037	43426151	6181	2,4,6	2,1,2	1,5,3	1,2,0	170	100	0.197550985301	0.724811542732	0.37,0.702,0.638	0.37,0.595,1.0	-0.085
6491	"ENSG00000156304.14"	"SCAF4"	chr21	-	31685048	31685240	31685048	31685174	31685397	31685484	6491	64,58,54	9,8,12	108,123,108	34,24,18	166	100	0.197539956214	0.724811542732	0.811,0.814,0.731	0.657,0.755,0.783	0.054
5126	"ENSG00000127463.13"	"EMC1"	chr1	-	19238794	19238857	19238794	19238854	19239230	19239302	5126	30,58,52	3,4,9	80,54,49	9,17,5	103	100	0.198164178262	0.726556083746	0.907,0.934,0.849	0.896,0.755,0.905	0.045
4677	"ENSG00000149547.14"	"EI24"	chr11	+	125575250	125575408	125575304	125575408	125572457	125572569	4677	177,196,132	2,5,1	292,143,180	5,4,6	154	100	0.19833664364	0.726583463818	0.983,0.962,0.988	0.974,0.959,0.951	0.016
89	"ENSG00000198625.12"	"MDM4"	chr1	+	204537429	204537497	204537458	204537497	204532190	204532246	89	2,2,3	0,0,0	19,12,11	1,2,1	129	100	0.198447075694	0.726583463818	1.0,1.0,1.0	0.936,0.823,0.895	0.115
8063	"ENSG00000163697.16"	"APBB2"	chr4	-	40825886	40825970	40825886	40825967	40827131	40827219	8063	51,47,33	2,2,0	187,171,174	10,3,6	103	100	0.198982580585	0.727030536819	0.961,0.958,1.0	0.948,0.982,0.966	0.008
8761	"ENSG00000188690.12"	"UROS"	chr10	-	125789282	125789528	125789282	125789363	125794879	125794978	8761	26,8,15	1,4,6	20,15,9	13,5,3	265	100	0.198929449854	0.727030536819	0.908,0.43,0.485	0.367,0.531,0.531	0.131
903	"ENSG00000166197.16"	"NOLC1"	chr10	+	102157185	102157328	102157188	102157328	102157018	102157074	903	136,172,153	153,193,134	85,76,155	68,46,170	103	100	0.198765828905	0.727030536819	0.463,0.464,0.526	0.548,0.616,0.47	-0.06
6008	"ENSG00000198925.10"	"ATG9A"	chr2	-	219228433	219228485	219228433	219228482	219229534	219229639	6008	7,2,7	4,0,0	11,8,12	4,1,0	103	100	0.199372170218	0.727949875481	0.629,1.0,1.0	0.728,0.886,1.0	0.005
3295	"ENSG00000204852.15"	"TCTN1"	chr12	+	110647195	110647336	110647210	110647336	110644966	110645129	3295	3,2,0	15,26,13	8,4,4	67,47,23	115	100	0.200577664592	0.731528376045	0.148,0.063,0.0	0.094,0.069,0.131	-0.028
4283	"ENSG00000198301.11"	"SDAD1"	chr4	-	75981371	75981514	75981371	75981470	75981932	75982037	4283	8,10,11	42,67,71	8,12,8	90,90,76	144	100	0.200629560299	0.731528376045	0.117,0.094,0.097	0.058,0.085,0.068	0.032
3835	"ENSG00000256525.6"	"POLG2"	chr17	-	64482918	64482999	64482918	64482974	64485727	64485868	3835	29,48,51	0,2,2	20,27,45	1,2,3	125	100	0.201901857374	0.735151276401	1.0,0.95,0.953	0.941,0.915,0.923	0.041
5501	"ENSG00000110075.14"	"PPP6R3"	chr11	+	68587797	68588024	68587926	68588024	68583042	68583129	5501	15,7,8	90,103,97	6,13,17	78,53,115	229	100	0.201810650911	0.735151276401	0.068,0.029,0.035	0.032,0.097,0.061	-0.019
1000	"ENSG00000179335.18"	"CLK3"	chr15	+	74622119	74622560	74622493	74622560	74620008	74620225	1000	207,112,82	8,3,5	80,117,71	5,2,0	474	100	0.203382734935	0.739013298565	0.845,0.887,0.776	0.771,0.925,1.0	-0.063
1894	"ENSG00000205758.11"	"CRYZL1"	chr21	-	33591161	33591211	33591161	33591207	33595730	33595836	1894	13,10,8	57,56,67	6,6,9	56,63,57	104	100	0.203380466244	0.739013298565	0.18,0.147,0.103	0.093,0.084,0.132	0.04
3479	"ENSG00000125755.18"	"SYMPK"	chr19	-	45816481	45816614	45816481	45816577	45816797	45816974	3479	2,2,2	43,20,22	0,0,2	13,5,7	137	100	0.203184785011	0.739013298565	0.033,0.068,0.062	0.0,0.0,0.173	-0.003
2965	"ENSG00000198563.13"	"DDX39B"	chr6	-	31538762	31538939	31538762	31538855	31539146	31539274	2965	15,22,24	692,785,668	21,10,27	1126,642,892	184	100	0.205992820416	0.74798218893	0.012,0.015,0.019	0.01,0.008,0.016	0.004
6422	"ENSG00000071889.16"	"FAM3A"	chrX	-	154508473	154508652	154508473	154508597	154511847	154511871	6422	15,6,1	68,32,32	4,0,3	23,23,12	155	100	0.206322437543	0.748663810507	0.125,0.108,0.02	0.101,0.0,0.139	0.004
1780	"ENSG00000228106.5"	"RP11-452F19.3"	chr1	+	222836995	222837384	222837218	222837384	222835118	222835215	1780	159,198,136	2,3,1	80,52,160	4,0,4	323	100	0.207690188074	0.752075107947	0.961,0.953,0.977	0.861,1.0,0.925	0.035
3737	"ENSG00000123600.19"	"METTL8"	chr2	-	171330558	171330698	171330558	171330616	171331803	171331867	3737	27,42,54	0,1,0	54,40,24	1,3,1	182	100	0.207626252914	0.752075107947	1.0,0.958,1.0	0.967,0.88,0.93	0.06
6896	"ENSG00000180488.14"	"MIGA1"	chr1	+	77873000	77873120	77873003	77873120	77866337	77866391	6896	6,8,4	16,25,12	3,7,9	9,10,13	103	100	0.207639761659	0.752075107947	0.267,0.237,0.244	0.244,0.405,0.402	-0.101
8741	"ENSG00000149187.17"	"CELF1"	chr11	-	47484388	47484523	47484388	47484520	47486749	47486798	8741	122,116,111	2,2,5	96,102,63	1,2,1	103	100	0.208512088647	0.754533456585	0.983,0.983,0.956	0.989,0.98,0.984	-0.01
6465	"ENSG00000081177.18"	"EXD2"	chr14	+	69234699	69235031	69234773	69235031	69230471	69230598	6465	38,45,45	2,1,1	43,26,44	0,0,1	174	100	0.209436569127	0.757359382258	0.916,0.963,0.963	1.0,1.0,0.962	-0.04
5589	"ENSG00000182173.12"	"TSEN54"	chr17	+	75521354	75521510	75521408	75521510	75518994	75519047	5589	2,1,5	62,51,67	1,0,2	48,39,49	154	100	0.209707085183	0.757399546716	0.021,0.013,0.046	0.013,0.0,0.026	0.014
8048	"ENSG00000157870.14"	"FAM213B"	chr1	+	2588335	2588453	2588389	2588453	2587740	2587792	8048	1,1,2	7,0,3	0,1,0	16,7,13	154	100	0.209734787292	0.757399546716	0.085,1.0,0.302	0.0,0.085,0.0	0.434
1213	"ENSG00000169714.16"	"CNBP"	chr3	-	129171078	129171283	129171078	129171277	129171445	129171538	1213	74,79,73	925,726,636	53,56,70	499,402,618	106	100	0.210377616914	0.757869406362	0.07,0.093,0.098	0.091,0.116,0.097	-0.014
2222	"ENSG00000135775.13"	"COG2"	chr1	+	230688419	230688562	230688422	230688562	230688070	230688143	2222	20,28,29	2,1,0	47,28,46	1,2,3	103	100	0.210286592588	0.757869406362	0.907,0.965,1.0	0.979,0.931,0.937	0.008
8151	"ENSG00000225697.12"	"SLC26A6"	chr3	-	48632973	48633125	48632973	48633084	48633250	48633390	8151	3,5,2	55,24,26	1,2,1	24,19,20	141	100	0.210288752552	0.757869406362	0.037,0.129,0.052	0.029,0.069,0.034	0.029
8172	"ENSG00000117143.13"	"UAP1"	chr1	+	162592731	162592782	162592734	162592782	162590322	162590511	8172	711,880,816	177,206,212	39,32,91	16,7,31	103	100	0.210439476937	0.757869406362	0.796,0.806,0.789	0.703,0.816,0.74	0.044
3899	"ENSG00000167515.10"	"TRAPPC2L"	chr16	+	88858618	88858791	88858641	88858791	88857085	88857183	3899	171,157,211	2,0,0	304,98,275	2,4,6	123	100	0.210947386975	0.759180364038	0.986,1.0,1.0	0.992,0.952,0.974	0.023
7346	"ENSG00000103852.12"	"TTC23"	chr15	-	99139316	99139576	99139316	99139467	99156147	99156297	7346	4,6,6	3,1,2	10,7,11	4,0,1	209	100	0.211093578235	0.759188629017	0.389,0.742,0.589	0.545,1.0,0.84	-0.222
3680	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70050139	70050268	70050139	70050252	70051202	70051305	3680	2,5,2	8,2,6	1,6,3	18,17,8	116	100	0.21131406036	0.759463884509	0.177,0.683,0.223	0.046,0.233,0.244	0.187
2851	"ENSG00000077380.15"	"DYNC1I2"	chr2	+	171707232	171707377	171707286	171707377	171692776	171692894	2851	0,0,0	96,126,94	4,9,0	143,151,110	154	100	0.212225820574	0.760509926906	0.0,0.0,0.0	0.018,0.037,0.0	-0.018
4985	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16440110	16440253	16440184	16440253	16439659	16439703	4985	69,71,87	207,201,228	68,54,163	356,179,389	174	100	0.212241992453	0.760509926906	0.161,0.169,0.18	0.099,0.148,0.194	0.023
5026	"ENSG00000135336.14"	"ORC3"	chr6	+	87656902	87656982	87656905	87656982	87653115	87653249	5026	23,20,19	32,32,15	12,9,40	8,12,30	103	100	0.212325838198	0.760509926906	0.411,0.378,0.552	0.593,0.421,0.564	-0.079
591	"ENSG00000198721.12"	"ECI2"	chr6	-	4130371	4130642	4130371	4130560	4130766	4130865	591	12,18,12	373,414,303	16,8,7	164,176,219	182	100	0.212148226457	0.760509926906	0.017,0.023,0.021	0.051,0.024,0.017	-0.01
6798	"ENSG00000161960.14"	"EIF4A1"	chr17	+	7578119	7578244	7578164	7578244	7577826	7577916	6798	59,63,33	852,737,727	72,69,77	1246,594,997	145	100	0.212269591785	0.760509926906	0.046,0.056,0.03	0.038,0.074,0.051	-0.01
7632	"ENSG00000182979.17"	"MTA1"	chr14	+	105464415	105464567	105464462	105464567	105464031	105464147	7632	113,59,68	7,3,9	143,182,157	14,16,21	147	100	0.21274087532	0.76147955101	0.917,0.93,0.837	0.874,0.886,0.836	0.029
5694	"ENSG00000110888.17"	"CAPRIN2"	chr12	-	30714958	30715144	30714958	30715141	30716507	30716676	5694	16,38,22	13,23,17	6,5,24	9,9,17	103	100	0.213183294139	0.762201319766	0.544,0.616,0.557	0.393,0.35,0.578	0.132
6963	"ENSG00000077942.18"	"FBLN1"	chr22	+	45535199	45535337	45535255	45535337	45533760	45533898	6963	185,77,154	2,1,6	424,265,63	4,3,1	156	100	0.213231453369	0.762201319766	0.983,0.98,0.943	0.985,0.983,0.976	-0.013
7345	"ENSG00000103852.12"	"TTC23"	chr15	-	99139316	99139576	99139316	99139399	99156147	99156297	7345	9,8,9	7,6,14	14,9,18	9,9,8	277	100	0.213575177233	0.762913090779	0.317,0.325,0.188	0.36,0.265,0.448	-0.081
4724	"ENSG00000100429.17"	"HDAC10"	chr22	-	50249327	50249516	50249327	50249454	50249634	50249703	4724	4,5,2	14,7,11	4,0,2	12,5,11	162	100	0.214693208647	0.764944892741	0.15,0.306,0.101	0.171,0.0,0.101	0.095
5330	"ENSG00000157625.15"	"TAB3"	chrX	-	30842965	30846644	30842965	30843049	30852777	30852938	5330	71,84,123	1,1,1	124,150,182	0,0,0	3695	100	0.214578328086	0.764944892741	0.658,0.695,0.769	1.0,1.0,1.0	-0.293
5454	"ENSG00000104960.15"	"PTOV1"	chr19	+	49860565	49860740	49860613	49860740	49860267	49860336	5454	12,5,7	83,42,57	27,10,10	162,65,39	148	100	0.214723917011	0.764944892741	0.089,0.074,0.077	0.101,0.094,0.148	-0.034
6447	"ENSG00000100105.17"	"PATZ1"	chr22	-	31328786	31328924	31328786	31328859	31335691	31335863	6447	18,13,13	9,2,9	18,11,12	13,6,11	165	100	0.214380305303	0.764944892741	0.548,0.798,0.467	0.456,0.526,0.398	0.144
7920	"ENSG00000203875.10"	"SNHG5"	chr6	-	85677794	85677899	85677794	85677868	85677953	85678032	7920	116,118,71	16,15,4	58,24,123	6,1,10	131	100	0.214894763958	0.765036959948	0.847,0.857,0.931	0.881,0.948,0.904	-0.033
3701	"ENSG00000104365.13"	"IKBKB"	chr8	+	42317656	42317771	42317709	42317771	42316709	42316904	3701	73,85,126	5,2,5	61,80,81	2,2,2	153	100	0.215272521898	0.765865020589	0.905,0.965,0.943	0.952,0.963,0.964	-0.022
3887	"ENSG00000123240.16"	"OPTN"	chr10	+	13110179	13110476	13110273	13110476	13109111	13109288	3887	5,4,5	111,103,124	0,5,3	16,23,34	194	100	0.215646747397	0.766591036325	0.023,0.02,0.02	0.0,0.101,0.044	-0.027
8225	"ENSG00000167965.17"	"MLST8"	chr16	+	2206478	2206659	2206496	2206659	2206357	2206409	8225	13,3,13	86,37,63	8,0,4	41,29,37	118	100	0.215767188958	0.766591036325	0.114,0.064,0.149	0.142,0.0,0.084	0.034
3783	"ENSG00000072778.19"	"ACADVL"	chr17	+	7221518	7221682	7221537	7221682	7220923	7221058	3783	11,5,11	236,181,185	13,8,2	139,119,72	119	100	0.216297457694	0.767957864599	0.038,0.023,0.048	0.073,0.053,0.023	-0.013
6857	"ENSG00000120860.10"	"WASHC3"	chr12	-	102039867	102039978	102039867	102039975	102044104	102044212	6857	98,107,137	25,19,27	146,111,96	23,24,10	103	100	0.217499461679	0.771706227181	0.792,0.845,0.831	0.86,0.818,0.903	-0.038
3081	"ENSG00000159228.12"	"CBR1"	chr21	+	36071814	36073166	36072445	36073166	36070949	36071057	3081	36,34,42	288,230,299	2,13,150	0,52,359	731	100	0.217704411859	0.771914299038	0.017,0.02,0.019	1.0,0.033,0.054	-0.344
1901	"ENSG00000105825.11"	"TFPI2"	chr7	-	93887260	93887431	93887260	93887355	93889034	93889223	1901	1241,1554,1485	27,33,43	406,85,3	18,2,0	176	100	0.217889572714	0.772051971551	0.963,0.964,0.952	0.928,0.96,1.0	-0.003
53	"ENSG00000139436.20"	"GIT2"	chr12	-	109965525	109965577	109965525	109965574	109967457	109967503	53	17,16,25	7,4,2	30,15,19	3,3,2	103	100	0.218725899078	0.774495197004	0.702,0.795,0.924	0.907,0.829,0.902	-0.072
2014	"ENSG00000083896.12"	"YTHDC1"	chr4	-	68318689	68318753	68318689	68318729	68318825	68318862	2014	41,76,48	64,89,78	48,64,45	80,97,94	124	100	0.219057012344	0.775147415913	0.341,0.408,0.332	0.326,0.347,0.279	0.043
3039	"ENSG00000167491.17"	"GATAD2A"	chr19	+	19501117	19501416	19501120	19501416	19498442	19498722	3039	67,25,71	3,1,4	43,29,35	6,1,3	103	100	0.219647573657	0.77597479165	0.956,0.96,0.945	0.874,0.966,0.919	0.034
4082	"ENSG00000136527.17"	"TRA2B"	chr3	-	185923795	185924008	185923795	185923984	185925463	185925626	4082	13,19,16	374,473,430	41,29,25	758,517,762	124	100	0.219837190102	0.77597479165	0.027,0.031,0.029	0.042,0.043,0.026	-0.008
4594	"ENSG00000167468.16"	"GPX4"	chr19	+	1106377	1106459	1106399	1106459	1106241	1106266	4594	26,17,15	539,312,442	27,10,14	815,383,286	122	100	0.21987913448	0.77597479165	0.038,0.043,0.027	0.026,0.021,0.039	0.007
8369	"ENSG00000061938.16"	"TNK2"	chr3	-	195870113	195870404	195870113	195870205	195872275	195872470	8369	4,2,1	28,22,18	5,3,4	31,30,11	299	100	0.219854516705	0.77597479165	0.046,0.03,0.018	0.051,0.032,0.108	-0.032
2165	"ENSG00000100124.14"	"ANKRD54"	chr22	-	37838499	37838598	37838499	37838593	37840186	37840234	2165	12,6,13	2,3,0	19,6,18	2,4,5	105	100	0.220652727965	0.778184353438	0.851,0.656,1.0	0.9,0.588,0.774	0.082
451	"ENSG00000066629.16"	"EML1"	chr14	+	99909308	99909479	99909344	99909479	99907637	99907733	451	0,0,1	3,3,6	0,4,1	34,39,13	136	100	0.221305127473	0.779963829357	0.0,0.0,0.109	0.0,0.07,0.054	-0.005
1370	"ENSG00000071189.21"	"SNX13"	chr7	-	17821508	17821681	17821508	17821648	17826021	17826091	1370	8,8,9	77,77,80	20,15,43	144,206,220	133	100	0.222283052797	0.78281709097	0.072,0.072,0.078	0.095,0.052,0.128	-0.018
3276	"ENSG00000142186.16"	"SCYL1"	chr11	+	65537808	65537880	65537811	65537880	65536985	65537128	3276	176,76,113	14,5,10	52,29,30	5,1,1	103	100	0.222411451737	0.78281709097	0.924,0.937,0.916	0.91,0.966,0.967	-0.022
5133	"ENSG00000265241.6"	"RBM8A"	chr1	-	145926808	145926886	145926808	145926883	145927017	145927077	5133	188,226,169	23,33,35	158,88,142	36,17,24	103	100	0.222609721309	0.782992593084	0.888,0.869,0.824	0.81,0.834,0.852	0.028
5967	"ENSG00000185515.14"	"BRCC3"	chrX	+	155073373	155073431	155073376	155073431	155072326	155072343	5967	3,3,2	13,26,21	2,3,8	16,12,30	103	100	0.223369630669	0.785142019593	0.183,0.101,0.085	0.108,0.195,0.206	-0.047
1666	"ENSG00000197746.13"	"PSAP"	chr10	-	71821875	71822016	71821875	71822007	71825836	71825893	1666	7,8,9	519,476,401	51,37,13	2384,1650,686	109	100	0.223979652321	0.786762080989	0.012,0.015,0.02	0.019,0.02,0.017	-0.003
584	"ENSG00000048052.21"	"HDAC9"	chr7	+	18590335	18590486	18590344	18590486	18585280	18585522	584	27,20,26	4,6,10	36,57,88	4,10,17	109	100	0.224251734376	0.787193712953	0.861,0.754,0.705	0.892,0.839,0.826	-0.079
